"Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Date,Sales,Payment,cogs,Rating"
"257-60-7754,Trans Amadi,Portharcourt,Normal,Female,Electronic accessories,50.23,4,10.046,24/02/19,210.966,Cash,200.92,9"
"559-61-5987, Ugbowo,Benin,Normal,Female,Health and beauty,17.75,1,0.8875,24/01/17,18.6375,Cash,17.75,8.6"
"189-55-2313,Ikoyi,Lagos,Normal,Female,Fashion accessories,62.18,10,31.09,24/03/02,652.89,Ewallet,621.8,6"
"565-91-4567, Ugbowo,Benin,Normal,Male,Health and beauty,10.75,8,4.3,24/01/10,90.3,Ewallet,86,6.2"
"380-60-5336,Trans Amadi,Portharcourt,Normal,Female,Electronic accessories,40.26,10,20.13,24/02/09,422.73,Credit card,402.6,5"
"815-04-6282,Ikoyi,Lagos,Member,Female,Sports and travel,64.97,5,16.2425,24/03/04,341.0925,Credit card,324.85,6.5"
"674-56-6360,Trans Amadi,Portharcourt,Normal,Male,Electronic accessories,95.15,1,4.7575,24/04/04,99.9075,Cash,95.15,6"
"778-34-2523,Trans Amadi,Portharcourt,Member,Female,Electronic accessories,48.62,8,19.448,24/02/17,408.408,Cash,388.96,5"
"499-27-7781, Ugbowo,Benin,Normal,Female,Food and beverages,53.21,8,21.284,24/02/22,446.964,Ewallet,425.68,5"
"477-59-2456,Ikoyi,Lagos,Normal,Female,Fashion accessories,45.44,7,15.904,24/02/14,333.984,Cash,318.08,9.2"
"832-51-6761,Trans Amadi,Portharcourt,Normal,Male,Food and beverages,33.88,8,13.552,24/02/02,284.592,Ewallet,271.04,9.6"
"869-11-3082, Ugbowo,Benin,Member,Male,Health and beauty,96.16,4,19.232,24/04/05,403.872,Credit card,384.64,8.4"
"190-59-3964, Ugbowo,Benin,Member,Male,Food and beverages,47.16,5,11.79,24/02/16,247.59,Credit card,235.8,6"
"366-43-6862, Ugbowo,Benin,Normal,Male,Electronic accessories,52.89,4,10.578,24/02/21,222.138,Ewallet,211.56,6.7"
"186-43-8965,Trans Amadi,Portharcourt,Member,Female,Home and lifestyle,47.68,2,4.768,24/02/16,100.128,Credit card,95.36,4.1"
"784-21-9238,Ikoyi,Lagos,Member,Male,Sports and travel,10.17,1,0.5085,24/01/10,10.6785,Cash,10.17,5.9"
"276-75-6884,Trans Amadi,Portharcourt,Normal,Female,Health and beauty,68.71,3,10.3065,24/03/08,216.4365,Cash,206.13,8.7"
"109-86-4363, Ugbowo,Benin,Member,Female,Sports and travel,60.08,7,21.028,24/02/29,441.588,Credit card,420.56,4.5"
"569-76-2760,Trans Amadi,Portharcourt,Member,Female,Sports and travel,22.01,4,4.402,24/01/22,92.442,Credit card,88.04,6.6"
"222-42-0244, Ugbowo,Benin,Member,Female,Health and beauty,72.11,9,32.4495,24/03/12,681.4395,Credit card,648.99,7.7"
"760-53-9233,Trans Amadi,Portharcourt,Member,Male,Fashion accessories,41.28,3,6.192,24/02/10,130.032,Credit card,123.84,8.5"
"538-22-0304,Ikoyi,Lagos,Normal,Male,Electronic accessories,64.95,10,32.475,24/03/04,681.975,Cash,649.5,5.2"
"416-17-9926,Trans Amadi,Portharcourt,Member,Female,Electronic accessories,74.22,10,37.11,24/03/14,779.31,Credit card,742.2,4.3"
"237-44-6163,Trans Amadi,Portharcourt,Normal,Male,Electronic accessories,10.56,8,4.224,24/01/10,88.704,Cash,84.48,7.6"
"636-17-0325, Ugbowo,Benin,Normal,Male,Health and beauty,62.57,4,12.514,24/03/02,262.794,Cash,250.28,9.5"
"343-75-9322, Ugbowo,Benin,Member,Female,Sports and travel,11.85,8,4.74,24/01/11,99.54,Cash,94.8,4.1"
"528-14-9470,Trans Amadi,Portharcourt,Member,Male,Health and beauty,91.3,1,4.565,24/03/31,95.865,Ewallet,91.3,9.2"
"427-45-9297, Ugbowo,Benin,Member,Female,Home and lifestyle,40.73,7,14.2555,24/02/09,299.3655,Ewallet,285.11,5.4"
"807-34-3742,Trans Amadi,Portharcourt,Normal,Male,Fashion accessories,52.38,1,2.619,24/02/21,54.999,Cash,52.38,5.8"
"288-62-1085,Trans Amadi,Portharcourt,Member,Male,Fashion accessories,38.54,5,9.635,24/02/07,202.335,Ewallet,192.7,5.6"
"670-71-7306, Ugbowo,Benin,Normal,Male,Sports and travel,44.63,6,13.389,24/02/13,281.169,Credit card,267.78,5.1"
"660-29-7083,Ikoyi,Lagos,Normal,Male,Electronic accessories,55.87,10,27.935,24/02/24,586.635,Cash,558.7,5.8"
"271-77-8740,Ikoyi,Lagos,Member,Female,Sports and travel,29.22,6,8.766,24/01/29,184.086,Ewallet,175.32,5"
"497-36-0989,Trans Amadi,Portharcourt,Normal,Male,Fashion accessories,51.94,3,7.791,24/02/20,163.611,Cash,155.82,7.9"
"291-59-1384, Ugbowo,Benin,Normal,Male,Electronic accessories,60.3,1,3.015,24/02/29,63.315,Cash,60.3,6"
"860-73-6466,Trans Amadi,Portharcourt,Member,Female,Sports and travel,39.47,2,3.947,24/02/08,82.887,Credit card,78.94,5"
"549-23-9016,Ikoyi,Lagos,Member,Female,Food and beverages,14.87,2,1.487,24/01/14,31.227,Credit card,29.74,8.9"
"896-34-0956,Trans Amadi,Portharcourt,Normal,Male,Fashion accessories,21.32,1,1.066,24/01/21,22.386,Cash,21.32,5.9"
"804-38-3935,Trans Amadi,Portharcourt,Member,Male,Electronic accessories,93.78,3,14.067,24/04/02,295.407,Credit card,281.34,5.9"
"585-90-0249,Trans Amadi,Portharcourt,Member,Male,Electronic accessories,73.26,1,3.663,24/03/13,76.923,Ewallet,73.26,9.7"
"862-29-5914,Ikoyi,Lagos,Normal,Female,Sports and travel,22.38,1,1.119,24/01/22,23.499,Credit card,22.38,8.6"
"845-94-6841,Ikoyi,Lagos,Member,Female,Food and beverages,72.88,9,32.796,24/03/12,688.716,Cash,655.92,4"
"125-45-2293,Trans Amadi,Portharcourt,Normal,Female,Fashion accessories,99.1,6,29.73,24/04/08,624.33,Cash,594.6,4.2"
"843-73-4724,Trans Amadi,Portharcourt,Normal,Male,Fashion accessories,74.1,1,3.705,24/03/14,77.805,Cash,74.1,9.2"
"409-33-9708,Trans Amadi,Portharcourt,Normal,Female,Fashion accessories,98.48,2,9.848,24/04/07,206.808,Ewallet,196.96,9.2"
"658-66-3967,Ikoyi,Lagos,Normal,Male,Health and beauty,53.19,7,18.6165,24/02/22,390.9465,Ewallet,372.33,5"
"866-70-2814, Ugbowo,Benin,Normal,Female,Electronic accessories,52.79,10,26.395,24/02/21,554.295,Ewallet,527.9,10"
"160-22-2687,Trans Amadi,Portharcourt,Member,Female,Health and beauty,95.95,5,23.9875,24/04/04,503.7375,Ewallet,479.75,8.8"
"895-03-6665, Ugbowo,Benin,Normal,Female,Fashion accessories,36.51,9,16.4295,24/02/05,345.0195,Cash,328.59,4.2"
"770-42-8960, Ugbowo,Benin,Normal,Male,Food and beverages,21.12,8,8.448,24/01/21,177.408,Cash,168.96,6.3"
"748-45-2862,Trans Amadi,Portharcourt,Member,Female,Home and lifestyle,28.31,4,5.662,24/01/28,118.902,Cash,113.24,8.2"
"234-36-2483, Ugbowo,Benin,Normal,Male,Health and beauty,57.59,6,17.277,24/02/26,362.817,Cash,345.54,5.1"
"316-66-3011,Trans Amadi,Portharcourt,Member,Female,Food and beverages,47.63,9,21.4335,24/02/16,450.1035,Cash,428.67,5"
"848-95-6252,Ikoyi,Lagos,Member,Female,Home and lifestyle,86.27,1,4.3135,24/03/26,90.5835,Ewallet,86.27,7"
"840-76-5966,Trans Amadi,Portharcourt,Member,Male,Sports and travel,12.76,2,1.276,24/01/12,26.796,Ewallet,25.52,7.8"
"152-03-4217, Ugbowo,Benin,Normal,Female,Home and lifestyle,11.28,9,5.076,24/01/11,106.596,Credit card,101.52,4.3"
"533-66-5566, Ugbowo,Benin,Normal,Female,Home and lifestyle,51.07,7,17.8745,24/02/20,375.3645,Cash,357.49,7"
"124-31-1458,Trans Amadi,Portharcourt,Member,Female,Electronic accessories,79.59,3,11.9385,24/03/19,250.7085,Cash,238.77,6.6"
"176-78-1170,Ikoyi,Lagos,Member,Male,Health and beauty,33.81,3,5.0715,24/02/02,106.5015,Ewallet,101.43,7.3"
"361-59-0574, Ugbowo,Benin,Member,Male,Sports and travel,90.53,8,36.212,24/03/30,760.452,Credit card,724.24,6.5"
"101-81-4070,Ikoyi,Lagos,Member,Female,Health and beauty,62.82,2,6.282,24/03/02,131.922,Ewallet,125.64,4.9"
"631-34-1880,Ikoyi,Lagos,Member,Male,Food and beverages,24.31,3,3.6465,24/01/24,76.5765,Credit card,72.93,4.3"
"852-82-2749,Trans Amadi,Portharcourt,Normal,Male,Sports and travel,64.59,4,12.918,24/03/04,271.278,Ewallet,258.36,9.3"
"873-14-6353,Trans Amadi,Portharcourt,Member,Male,Food and beverages,24.82,7,8.687,24/01/24,182.427,Credit card,173.74,7.1"
"584-66-4073,Ikoyi,Lagos,Normal,Male,Fashion accessories,56.5,1,2.825,24/02/25,59.325,Ewallet,56.5,9.6"
"544-55-9589, Ugbowo,Benin,Member,Female,Electronic accessories,21.43,10,10.715,24/01/21,225.015,Cash,214.3,6.2"
"166-19-2553,Trans Amadi,Portharcourt,Member,Male,Sports and travel,89.06,6,26.718,24/03/29,561.078,Cash,534.36,9.9"
"737-88-5876,Trans Amadi,Portharcourt,Member,Male,Home and lifestyle,23.29,4,4.658,24/01/23,97.818,Credit card,93.16,5.9"
"154-87-7367,Ikoyi,Lagos,Normal,Male,Home and lifestyle,65.26,8,26.104,24/03/05,548.184,Ewallet,522.08,6.3"
"885-56-0389,Ikoyi,Lagos,Member,Male,Fashion accessories,52.35,1,2.6175,24/02/21,54.9675,Cash,52.35,4"
"608-05-3804, Ugbowo,Benin,Member,Male,Electronic accessories,39.75,1,1.9875,24/02/08,41.7375,Cash,39.75,6.1"
"448-61-3783,Trans Amadi,Portharcourt,Normal,Female,Electronic accessories,90.02,8,36.008,24/03/30,756.168,Credit card,720.16,4.5"
"761-49-0439, Ugbowo,Benin,Member,Female,Electronic accessories,12.1,8,4.84,24/01/12,101.64,Ewallet,96.8,8.6"
"490-95-0021, Ugbowo,Benin,Member,Female,Food and beverages,33.21,10,16.605,24/02/02,348.705,Ewallet,332.1,6"
"115-38-7388,Ikoyi,Lagos,Member,Female,Fashion accessories,10.18,8,4.072,24/01/10,85.512,Credit card,81.44,9.5"
"311-13-6971, Ugbowo,Benin,Member,Male,Sports and travel,31.99,10,15.995,24/01/31,335.895,Credit card,319.9,9.9"
"291-55-6563,Trans Amadi,Portharcourt,Member,Female,Home and lifestyle,34.42,6,10.326,24/02/03,216.846,Ewallet,206.52,7.5"
"548-48-3156,Trans Amadi,Portharcourt,Member,Female,Food and beverages,83.34,2,8.334,24/03/23,175.014,Cash,166.68,7.6"
"460-93-5834,Trans Amadi,Portharcourt,Normal,Male,Sports and travel,45.58,7,15.953,24/02/14,335.013,Cash,319.06,5"
"325-89-4209,Trans Amadi,Portharcourt,Member,Male,Food and beverages,87.9,1,4.395,24/03/27,92.295,Ewallet,87.9,6.7"
"884-80-6021,Trans Amadi,Portharcourt,Member,Female,Electronic accessories,73.47,10,36.735,24/03/13,771.435,Ewallet,734.7,9.5"
"137-74-8729,Ikoyi,Lagos,Normal,Female,Fashion accessories,12.19,8,4.876,24/01/12,102.396,Ewallet,97.52,6.8"
"880-46-5796,Trans Amadi,Portharcourt,Member,Male,Sports and travel,76.92,10,38.46,24/03/16,807.66,Ewallet,769.2,5.6"
"389-70-2397,Ikoyi,Lagos,Normal,Female,Health and beauty,83.66,5,20.915,24/03/23,439.215,Cash,418.3,7.2"
"114-35-5271, Ugbowo,Benin,Normal,Female,Electronic accessories,57.91,8,23.164,24/02/26,486.444,Cash,463.28,8.1"
"607-76-6216,Ikoyi,Lagos,Member,Female,Fashion accessories,92.49,5,23.1225,24/04/01,485.5725,Credit card,462.45,8.6"
"715-20-1673, Ugbowo,Benin,Normal,Male,Electronic accessories,28.38,5,7.095,24/01/28,148.995,Cash,141.9,9.4"
"811-35-1094, Ugbowo,Benin,Member,Male,Electronic accessories,50.45,6,15.135,24/02/19,317.835,Credit card,302.7,8.9"
"699-88-1972, Ugbowo,Benin,Normal,Male,Health and beauty,99.16,8,39.664,24/04/08,832.944,Credit card,793.28,4.2"
"781-84-8059,Ikoyi,Lagos,Normal,Male,Fashion accessories,60.74,7,21.259,24/02/29,446.439,Ewallet,425.18,5"
"409-49-6995,Ikoyi,Lagos,Member,Female,Food and beverages,47.27,6,14.181,24/02/16,297.801,Cash,283.62,8.8"
"725-54-0677,Ikoyi,Lagos,Member,Male,Health and beauty,85.6,7,29.96,24/03/25,629.16,Cash,599.2,5.3"
"146-09-5432,Trans Amadi,Portharcourt,Member,Male,Food and beverages,35.04,9,15.768,24/02/04,331.128,Ewallet,315.36,4.6"
"377-79-7592,Ikoyi,Lagos,Member,Female,Electronic accessories,44.84,9,20.178,24/02/13,423.738,Credit card,403.56,7.5"
"509-10-0516, Ugbowo,Benin,Normal,Male,Home and lifestyle,45.97,4,9.194,24/02/14,193.074,Ewallet,183.88,5.1"
"595-94-9924,Trans Amadi,Portharcourt,Member,Female,Health and beauty,27.73,5,6.9325,24/01/27,145.5825,Credit card,138.65,4.2"
"865-41-9075,Trans Amadi,Portharcourt,Normal,Male,Food and beverages,11.53,7,4.0355,24/01/11,84.7455,Cash,80.71,8.1"
"545-07-8534,Ikoyi,Lagos,Normal,Female,Health and beauty,58.32,2,5.832,24/02/27,122.472,Ewallet,116.64,6"
"118-62-1812,Ikoyi,Lagos,Member,Female,Home and lifestyle,78.38,4,15.676,24/03/18,329.196,Cash,313.52,7.9"
"450-42-3339,Ikoyi,Lagos,Normal,Male,Health and beauty,84.61,10,42.305,24/03/24,888.405,Credit card,846.1,8.8"
"851-98-3555, Ugbowo,Benin,Normal,Female,Health and beauty,82.88,5,20.72,24/03/22,435.12,Credit card,414.4,6.6"
"186-71-5196,Trans Amadi,Portharcourt,Member,Female,Food and beverages,79.54,2,7.954,24/03/19,167.034,Ewallet,159.08,6.2"
"624-01-8356, Ugbowo,Benin,Normal,Female,Home and lifestyle,49.01,10,24.505,24/02/18,514.605,Credit card,490.1,4.2"
"313-66-9943, Ugbowo,Benin,Member,Female,Food and beverages,29.15,3,4.3725,24/01/29,91.8225,Credit card,87.45,7.3"
"151-27-8496,Ikoyi,Lagos,Normal,Female,Electronic accessories,56.13,4,11.226,24/02/25,235.746,Ewallet,224.52,8.6"
"453-33-6436,Trans Amadi,Portharcourt,Normal,Female,Home and lifestyle,93.12,8,37.248,24/04/02,782.208,Cash,744.96,6.8"
"522-57-8364,Trans Amadi,Portharcourt,Member,Male,Fashion accessories,51.34,8,20.536,24/02/20,431.256,Ewallet,410.72,7.6"
"459-45-2396,Trans Amadi,Portharcourt,Member,Female,Food and beverages,99.6,3,14.94,24/04/08,313.74,Cash,298.8,5.8"
"717-96-4189,Ikoyi,Lagos,Normal,Female,Electronic accessories,35.49,6,10.647,24/02/04,223.587,Cash,212.94,4.1"
"722-13-2115,Ikoyi,Lagos,Member,Male,Sports and travel,42.85,1,2.1425,24/02/11,44.9925,Credit card,42.85,9.3"
"749-81-8133,Trans Amadi,Portharcourt,Normal,Female,Fashion accessories,94.67,4,18.934,24/04/03,397.614,Cash,378.68,6.8"
"777-67-2495, Ugbowo,Benin,Normal,Male,Home and lifestyle,68.97,3,10.3455,24/03/08,217.2555,Ewallet,206.91,8.7"
"636-98-3364, Ugbowo,Benin,Member,Female,Electronic accessories,26.26,3,3.939,24/01/26,82.719,Ewallet,78.78,6.3"
"246-55-6923,Ikoyi,Lagos,Member,Female,Home and lifestyle,35.79,9,16.1055,24/02/04,338.2155,Credit card,322.11,5.1"
"181-82-6255, Ugbowo,Benin,Normal,Female,Home and lifestyle,16.37,6,4.911,24/01/16,103.131,Cash,98.22,7"
"838-02-1821,Ikoyi,Lagos,Member,Female,Home and lifestyle,12.73,2,1.273,24/01/12,26.733,Credit card,25.46,5.2"
"887-42-0517,Ikoyi,Lagos,Normal,Female,Sports and travel,83.14,7,29.099,24/03/23,611.079,Credit card,581.98,6.6"
"457-12-0244,Ikoyi,Lagos,Member,Female,Sports and travel,35.22,6,10.566,24/02/04,221.886,Ewallet,211.32,6.5"
"226-34-0034, Ugbowo,Benin,Normal,Female,Electronic accessories,13.78,4,2.756,24/01/13,57.876,Ewallet,55.12,9"
"321-49-7382, Ugbowo,Benin,Member,Male,Sports and travel,88.31,1,4.4155,24/03/28,92.7255,Credit card,88.31,5.2"
"397-25-8725,Trans Amadi,Portharcourt,Member,Female,Health and beauty,39.62,9,17.829,24/02/08,374.409,Credit card,356.58,6.8"
"431-66-2305, Ugbowo,Benin,Normal,Female,Electronic accessories,88.25,9,39.7125,24/03/28,833.9625,Credit card,794.25,7.6"
"825-94-5922, Ugbowo,Benin,Normal,Male,Sports and travel,25.31,2,2.531,24/01/25,53.151,Ewallet,50.62,7.2"
"641-62-7288, Ugbowo,Benin,Normal,Male,Home and lifestyle,99.92,6,29.976,24/04/08,629.496,Ewallet,599.52,7.1"
"756-93-1854,Ikoyi,Lagos,Member,Female,Fashion accessories,83.35,2,8.335,24/03/23,175.035,Credit card,166.7,9.5"
"243-55-8457,Trans Amadi,Portharcourt,Normal,Female,Food and beverages,74.44,10,37.22,24/03/14,781.62,Ewallet,744.4,5.1"
"458-10-8612,Ikoyi,Lagos,Normal,Male,Health and beauty,64.08,7,22.428,24/03/04,470.988,Ewallet,448.56,7.6"
"501-61-1753, Ugbowo,Benin,Normal,Female,Home and lifestyle,63.15,6,18.945,24/03/03,397.845,Ewallet,378.9,9.8"
"235-06-8510,Ikoyi,Lagos,Member,Male,Home and lifestyle,85.72,3,12.858,24/03/25,270.018,Ewallet,257.16,5.1"
"433-08-7822,Ikoyi,Lagos,Normal,Female,Health and beauty,78.89,7,27.6115,24/03/18,579.8415,Ewallet,552.23,7.5"
"361-85-2571,Trans Amadi,Portharcourt,Normal,Female,Sports and travel,89.48,5,22.37,24/03/29,469.77,Cash,447.4,7.4"
"131-70-8179,Trans Amadi,Portharcourt,Member,Female,Health and beauty,92.09,3,13.8135,24/04/01,290.0835,Cash,276.27,4.2"
"500-02-2261,Ikoyi,Lagos,Normal,Female,Food and beverages,57.29,6,17.187,24/02/26,360.927,Ewallet,343.74,5.9"
"720-72-2436,Trans Amadi,Portharcourt,Normal,Male,Food and beverages,66.52,4,13.304,24/03/06,279.384,Ewallet,266.08,6.9"
"702-83-5291,Ikoyi,Lagos,Member,Male,Fashion accessories,99.82,9,44.919,24/04/08,943.299,Cash,898.38,6.6"
"809-69-9497,Trans Amadi,Portharcourt,Normal,Female,Home and lifestyle,45.68,10,22.84,24/02/14,479.64,Ewallet,456.8,5.7"
"449-16-6770,Trans Amadi,Portharcourt,Normal,Male,Health and beauty,50.79,5,12.6975,24/02/19,266.6475,Credit card,253.95,5.3"
"333-23-2632,Trans Amadi,Portharcourt,Member,Male,Health and beauty,10.08,7,3.528,24/01/10,74.088,Cash,70.56,4.2"
"489-82-1237,Trans Amadi,Portharcourt,Normal,Female,Electronic accessories,93.88,7,32.858,24/04/02,690.018,Credit card,657.16,7.3"
"859-97-6048,Ikoyi,Lagos,Member,Male,Electronic accessories,84.25,2,8.425,24/03/24,176.925,Credit card,168.5,5.3"
"676-10-2200, Ugbowo,Benin,Member,Male,Fashion accessories,53.78,1,2.689,24/02/22,56.469,Ewallet,53.78,4.7"
"373-88-1424,Ikoyi,Lagos,Member,Male,Home and lifestyle,35.81,5,8.9525,24/02/04,188.0025,Ewallet,179.05,7.9"
"365-16-4334, Ugbowo,Benin,Normal,Female,Food and beverages,26.43,8,10.572,24/01/26,222.012,Ewallet,211.44,8.9"
"503-21-4385, Ugbowo,Benin,Member,Male,Health and beauty,39.91,3,5.9865,24/02/08,125.7165,Ewallet,119.73,9.3"
"305-89-2768, Ugbowo,Benin,Member,Female,Home and lifestyle,21.9,3,3.285,24/01/21,68.985,Ewallet,65.7,4.7"
"574-80-1489, Ugbowo,Benin,Member,Female,Food and beverages,62.85,4,12.57,24/03/02,263.97,Ewallet,251.4,8.7"
"784-08-0310,Ikoyi,Lagos,Member,Female,Food and beverages,21.04,4,4.208,24/01/21,88.368,Cash,84.16,7.6"
"200-40-6154, Ugbowo,Benin,Member,Male,Home and lifestyle,65.91,6,19.773,24/03/05,415.233,Cash,395.46,5.7"
"846-10-0341,Trans Amadi,Portharcourt,Normal,Female,Fashion accessories,42.57,7,14.8995,24/02/11,312.8895,Cash,297.99,6.8"
"577-34-7579,Ikoyi,Lagos,Member,Male,Food and beverages,50.49,9,22.7205,24/02/19,477.1305,Cash,454.41,5.4"
"430-02-3888, Ugbowo,Benin,Normal,Male,Electronic accessories,46.02,6,13.806,24/02/15,289.926,Cash,276.12,7.1"
"867-47-1948,Ikoyi,Lagos,Normal,Female,Home and lifestyle,15.8,10,7.9,24/01/15,165.9,Cash,158,7.8"
"384-59-6655,Trans Amadi,Portharcourt,Member,Female,Food and beverages,98.66,9,44.397,24/04/07,932.337,Cash,887.94,8.4"
"256-58-3609,Ikoyi,Lagos,Member,Male,Fashion accessories,91.98,1,4.599,24/03/31,96.579,Cash,91.98,9.8"
"324-92-3863,Trans Amadi,Portharcourt,Member,Male,Electronic accessories,20.89,2,2.089,24/01/20,43.869,Cash,41.78,9.8"
"593-08-5916,Trans Amadi,Portharcourt,Normal,Female,Fashion accessories,15.5,1,0.775,24/01/15,16.275,Credit card,15.5,7.4"
"364-34-2972,Ikoyi,Lagos,Member,Male,Electronic accessories,96.82,3,14.523,24/04/05,304.983,Cash,290.46,6.7"
"794-42-3736, Ugbowo,Benin,Normal,Male,Food and beverages,33.33,2,3.333,24/02/02,69.993,Credit card,66.66,6.4"
"172-42-8274, Ugbowo,Benin,Normal,Female,Electronic accessories,38.27,2,3.827,24/02/07,80.367,Credit card,76.54,5.8"
"558-60-5016,Trans Amadi,Portharcourt,Normal,Female,Home and lifestyle,33.3,9,14.985,24/02/02,314.685,Ewallet,299.7,7.2"
"195-06-0432,Trans Amadi,Portharcourt,Member,Male,Home and lifestyle,81.01,3,12.1515,24/03/21,255.1815,Credit card,243.03,9.3"
"605-03-2706,Trans Amadi,Portharcourt,Normal,Female,Health and beauty,15.8,3,2.37,24/01/15,49.77,Cash,47.4,9.5"
"214-30-2776, Ugbowo,Benin,Member,Female,Electronic accessories,34.49,5,8.6225,24/02/03,181.0725,Credit card,172.45,9"
"746-04-1077, Ugbowo,Benin,Member,Female,Food and beverages,84.63,10,42.315,24/03/24,888.615,Credit card,846.3,9"
"448-34-8700, Ugbowo,Benin,Member,Male,Home and lifestyle,36.91,7,12.9185,24/02/05,271.2885,Ewallet,258.37,6.7"
"452-04-8808, Ugbowo,Benin,Normal,Male,Electronic accessories,87.08,7,30.478,24/03/27,640.038,Cash,609.56,5.5"
"531-56-4728,Trans Amadi,Portharcourt,Normal,Male,Home and lifestyle,80.08,3,12.012,24/03/20,252.252,Cash,240.24,5.4"
"744-82-9138,Ikoyi,Lagos,Normal,Male,Fashion accessories,86.13,2,8.613,24/03/26,180.873,Cash,172.26,8.2"
"883-69-1285, Ugbowo,Benin,Member,Male,Fashion accessories,49.92,2,4.992,24/02/18,104.832,Credit card,99.84,7"
"221-25-5073,Trans Amadi,Portharcourt,Normal,Female,Food and beverages,74.66,4,14.932,24/03/14,313.572,Cash,298.64,8.5"
"518-71-6847, Ugbowo,Benin,Member,Male,Food and beverages,26.6,6,7.98,24/01/26,167.58,Ewallet,159.6,4.9"
"156-20-0370, Ugbowo,Benin,Normal,Female,Electronic accessories,25.45,1,1.2725,24/01/25,26.7225,Credit card,25.45,5.1"
"151-33-7434, Ugbowo,Benin,Normal,Female,Food and beverages,67.77,1,3.3885,24/03/07,71.1585,Credit card,67.77,6.5"
"728-47-9078,Ikoyi,Lagos,Member,Male,Food and beverages,59.59,4,11.918,24/02/28,250.278,Cash,238.36,9.8"
"809-46-1866,Trans Amadi,Portharcourt,Normal,Male,Health and beauty,58.15,4,11.63,24/02/27,244.23,Cash,232.6,8.4"
"139-32-4183,Trans Amadi,Portharcourt,Member,Female,Sports and travel,97.48,9,43.866,24/04/06,921.186,Ewallet,877.32,7.4"
"148-41-7930,Ikoyi,Lagos,Normal,Male,Health and beauty,99.96,7,34.986,24/04/08,734.706,Cash,699.72,6.1"
"189-40-5216,Ikoyi,Lagos,Normal,Male,Electronic accessories,96.37,7,33.7295,24/04/05,708.3195,Cash,674.59,6"
"374-38-5555, Ugbowo,Benin,Normal,Female,Fashion accessories,63.71,5,15.9275,24/03/03,334.4775,Ewallet,318.55,8.5"
"764-44-8999, Ugbowo,Benin,Normal,Female,Health and beauty,14.76,2,1.476,24/01/14,30.996,Ewallet,29.52,4.3"
"552-44-5977, Ugbowo,Benin,Member,Male,Health and beauty,62,8,24.8,24/03/02,520.8,Credit card,496,6.2"
"267-62-7380,Ikoyi,Lagos,Member,Male,Electronic accessories,82.34,10,41.17,24/03/22,864.57,Ewallet,823.4,4.3"
"430-53-4718, Ugbowo,Benin,Member,Male,Health and beauty,75.37,8,30.148,24/03/15,633.108,Credit card,602.96,8.4"
"886-18-2897,Trans Amadi,Portharcourt,Normal,Female,Food and beverages,56.56,5,14.14,24/02/25,296.94,Credit card,282.8,4.5"
"602-16-6955, Ugbowo,Benin,Normal,Female,Sports and travel,76.6,10,38.3,24/03/16,804.3,Ewallet,766,6"
"745-74-0715,Trans Amadi,Portharcourt,Normal,Male,Electronic accessories,58.03,2,5.803,24/02/27,121.863,Ewallet,116.06,8.8"
"690-01-6631, Ugbowo,Benin,Normal,Male,Fashion accessories,17.49,10,8.745,24/01/17,183.645,Ewallet,174.9,6.6"
"652-49-6720,Ikoyi,Lagos,Member,Female,Electronic accessories,60.95,1,3.0475,24/02/29,63.9975,Ewallet,60.95,5.9"
"233-67-5758,Ikoyi,Lagos,Normal,Male,Health and beauty,40.35,1,2.0175,24/02/09,42.3675,Ewallet,40.35,6.2"
"303-96-2227, Ugbowo,Benin,Normal,Female,Home and lifestyle,97.38,10,48.69,24/04/06,1022.49,Ewallet,973.8,4.4"
"727-02-1313,Trans Amadi,Portharcourt,Member,Male,Food and beverages,31.84,1,1.592,24/01/31,33.432,Cash,31.84,7.7"
"347-56-2442,Trans Amadi,Portharcourt,Normal,Male,Home and lifestyle,65.82,1,3.291,24/03/05,69.111,Cash,65.82,4.1"
"849-09-3807,Trans Amadi,Portharcourt,Member,Female,Fashion accessories,88.34,7,30.919,24/03/28,649.299,Cash,618.38,6.6"
